news_id,titulo,investigador_id,nombre,departamento,grupos,nombre_oficial
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/218786/detalle,MARIA GARCIA FERNANDEZ,"Ingeniería Eléctrica, Electrónica, de Comunicaciones y de Sistemas (DIEECS)",Teoría de la Señal y Comunicaciones,MARIA GARCIA FERNANDEZ
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/217328/detalle,JESUS MANUEL FERNANDEZ ORO,Energía,Fluids Engineeering for Renewable Energy and Sustainability,JESUS MANUEL FERNANDEZ ORO
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/217071/detalle,FRANCISCO MANUEL FERNANDEZ LINERA,"Ingeniería Eléctrica, Electrónica, de Comunicaciones y de Sistemas (DIEECS)","Sistemas de Medidas, Almacenamiento Energético y Aplicaciones Industriales",FRANCISCO MANUEL FERNANDEZ LINERA
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/217398/detalle,VICTOR MANUEL GARCIA FERNANDEZ,"Ingeniería Eléctrica, Electrónica, de Comunicaciones y de Sistemas (DIEECS)","Sistemas de Medidas, Almacenamiento Energético y Aplicaciones Industriales",VICTOR MANUEL GARCIA FERNANDEZ
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/452944/detalle,MIGUEL GARCIA VILLARINO,Medicina,Salud y Medio Ambiente,MIGUEL GARCIA VILLARINO
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/219166/detalle,JAVIER GARCIA FERNANDEZ,Física,Magnetismo de Materiales y Nanomateriales,JAVIER GARCIA FERNANDEZ
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/217579/detalle,GLORIA GARCIA FERNANDEZ,No especificado,,GLORIA GARCIA FERNANDEZ
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/1116405/detalle,MIGUEL GARCIA SUAREZ,Psicología,"Grupo de Aprendizaje Escolar, Dificultades y Rendimiento Académico",MIGUEL GARCIA SUAREZ
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/2237794/detalle,DAVID FERNANDEZ VIVERO,Biología Funcional,Intervenciones Traslacionales para la Salud,DAVID FERNANDEZ VIVERO
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/217584/detalle,PABLO GARCIA FERNANDEZ,"Ingeniería Eléctrica, Electrónica, de Comunicaciones y de Sistemas (DIEECS)",Laboratory for Electrical Energy Management Unified Research,PABLO GARCIA FERNANDEZ
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/1095822/detalle,JOSE MANUEL FERNANDEZ PRIETO,Historia,Grupo de Investigación en Historia Sociocultural,JOSE MANUEL FERNANDEZ PRIETO
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/217451/detalle,MIGUEL GARCIA RODRIGUEZ,Informática,Computational Reflection Research Group,MIGUEL GARCIA RODRIGUEZ
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/1010303/detalle,IRENE GARCIA FERNANDEZ,No especificado,,IRENE GARCIA FERNANDEZ
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/219836/detalle,NICOLAS TERRADOS CEPEDA,Biología Funcional,Intervenciones Traslacionales para la Salud,NICOLAS TERRADOS CEPEDA
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/217397/detalle,TRINIDAD GARCIA FERNANDEZ,Psicología,"Grupo de Aprendizaje Escolar, Dificultades y Rendimiento Académico",TRINIDAD GARCIA FERNANDEZ
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/217580/detalle,JOSE GARCIA FERNANDEZ,Filología Clásica y Románica,Voces Femeninas en la Literatura y la Cultura Europeas,JOSE GARCIA FERNANDEZ
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/218788/detalle,NATALIA GARCIA FERNANDEZ,Construcción e Ingeniería de Fabricación,"Dynamics, Materials and Structures",NATALIA GARCIA FERNANDEZ
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/217016/detalle,ALBERTO MANUEL FERNANDEZ ALVAREZ,Informática,Computational Reflection Research Group,ALBERTO MANUEL FERNANDEZ ALVAREZ
178,Alcón aboga por la cooperación institucional y la inversión sostenida para fortalecer la docencia universitaria en las V Jornadas de Crue-Docencia en la UJI,https://portalinvestigacion.uniovi.es/investigadores/219832/detalle,MARIA GOMEZ MARTIN,Historia,Grupo de Investigación en Historia Sociocultural,MARIA GOMEZ MARTIN
178,Alcón aboga por la cooperación institucional y la inversión sostenida para fortalecer la docencia universitaria en las V Jornadas de Crue-Docencia en la UJI,https://portalinvestigacion.uniovi.es/investigadores/218801/detalle,FRANCISCO GARCIA RIESGO,Explotación y Prospección de Minas,Grupo de Modelización Matemática Aplicada,FRANCISCO GARCIA RIESGO
179,La Cátedra de Evaluación de las Políticas de Empleo presenta un modelo estadístico para mejorar la empleabilidad en Asturias,https://portalinvestigacion.uniovi.es/investigadores/218284/detalle,MATIAS MAYOR FERNANDEZ,Economía,Grupo de Investigación en Economía Laboral,MATIAS MAYOR FERNANDEZ
179,La Cátedra de Evaluación de las Políticas de Empleo presenta un modelo estadístico para mejorar la empleabilidad en Asturias,https://portalinvestigacion.uniovi.es/investigadores/217811/detalle,SUSANA LUQUE RODRIGUEZ,Química Física y Analítica,"Nanopartículas, Membranas y Bioanálisis",SUSANA LUQUE RODRIGUEZ
179,La Cátedra de Evaluación de las Políticas de Empleo presenta un modelo estadístico para mejorar la empleabilidad en Asturias,https://portalinvestigacion.uniovi.es/investigadores/216972/detalle,JUAN FRANCISCO CANAL DOMINGUEZ,Economía,Grupo de Investigación en Economía Laboral,JUAN FRANCISCO CANAL DOMINGUEZ
179,La Cátedra de Evaluación de las Políticas de Empleo presenta un modelo estadístico para mejorar la empleabilidad en Asturias,https://portalinvestigacion.uniovi.es/investigadores/217810/detalle,PABLO LUQUE RODRIGUEZ,No especificado,,PABLO LUQUE RODRIGUEZ
179,La Cátedra de Evaluación de las Políticas de Empleo presenta un modelo estadístico para mejorar la empleabilidad en Asturias,https://portalinvestigacion.uniovi.es/investigadores/218362/detalle,CESAR RODRIGUEZ GUTIERREZ,Economía,Grupo de Investigación en Economía Laboral,CESAR RODRIGUEZ GUTIERREZ
179,La Cátedra de Evaluación de las Políticas de Empleo presenta un modelo estadístico para mejorar la empleabilidad en Asturias,https://portalinvestigacion.uniovi.es/investigadores/218056/detalle,LUIS OREA SANCHEZ,Economía,Oviedo Efficiency Group,LUIS OREA SANCHEZ
179,La Cátedra de Evaluación de las Políticas de Empleo presenta un modelo estadístico para mejorar la empleabilidad en Asturias,https://portalinvestigacion.uniovi.es/investigadores/217079/detalle,MARIA BEGOÑA CUETO IGLESIAS,Economía,Grupo de Investigación en Economía Laboral,MARIA BEGOÑA CUETO IGLESIAS
180,El equipo Divergencia representará a la Universidad de Oviedo en la XVI Liga de Debate Interuniversitario del G-9,https://portalinvestigacion.uniovi.es/investigadores/218481/detalle,JOSE ANTONIO VEGA ALVAREZ,Morfología y Biología Celular,Sistema Nervioso Periférico y Órganos de los Sentidos,JOSE ANTONIO VEGA ALVAREZ
180,El equipo Divergencia representará a la Universidad de Oviedo en la XVI Liga de Debate Interuniversitario del G-9,https://portalinvestigacion.uniovi.es/investigadores/1301778/detalle,CRISTIAN PEREZ GARCIA,No especificado,,CRISTIAN PEREZ GARCIA
180,El equipo Divergencia representará a la Universidad de Oviedo en la XVI Liga de Debate Interuniversitario del G-9,https://portalinvestigacion.uniovi.es/investigadores/219226/detalle,SET PEREZ GONZALEZ,Matemáticas,Grupo de Sistemas Dinámicos de la Universidad de Oviedo,SET PEREZ GONZALEZ
180,El equipo Divergencia representará a la Universidad de Oviedo en la XVI Liga de Debate Interuniversitario del G-9,https://portalinvestigacion.uniovi.es/investigadores/216767/detalle,GONZALO ARTURO ALONSO ORCAJO,"Ingeniería Eléctrica, Electrónica, de Comunicaciones y de Sistemas (DIEECS)",Grupo de Investigación en Instalaciones y Sistemas Eléctricos,GONZALO ARTURO ALONSO ORCAJO
180,El equipo Divergencia representará a la Universidad de Oviedo en la XVI Liga de Debate Interuniversitario del G-9,https://portalinvestigacion.uniovi.es/investigadores/216870/detalle,MARIA ISABEL ALVAREZ VEGA,Derecho Privado y de la Empresa,Nuevo Derecho del Consumidor,MARIA ISABEL ALVAREZ VEGA
180,El equipo Divergencia representará a la Universidad de Oviedo en la XVI Liga de Debate Interuniversitario del G-9,https://portalinvestigacion.uniovi.es/investigadores/216966/detalle,TONI ROGER CAMPIONE,Ciencias Jurídicas Básicas,Grupo de Investigación de Filosofía y Argumentación Jurídica,TONI ROGER CAMPIONE
181,"Coral Garrido, del IES Padre Feijóo, gana la Olimpiada Asturiana de Geología",https://portalinvestigacion.uniovi.es/investigadores/217014/detalle,RUBEN FERNANDEZ ALONSO,Psicología,Evaluación Psicométrica y Diseño de Investigación,RUBEN FERNANDEZ ALONSO
181,"Coral Garrido, del IES Padre Feijóo, gana la Olimpiada Asturiana de Geología",https://portalinvestigacion.uniovi.es/investigadores/2370717/detalle,EDUARDO FERNANDEZ ALONSO,Energía,Grupo de Ingeniería Fluidodinámica,EDUARDO FERNANDEZ ALONSO
181,"Coral Garrido, del IES Padre Feijóo, gana la Olimpiada Asturiana de Geología",https://portalinvestigacion.uniovi.es/investigadores/217012/detalle,DANIEL FERNANDEZ ALONSO,"Ingeniería Eléctrica, Electrónica, de Comunicaciones y de Sistemas (DIEECS)",Accionamientos Eléctricos y Convertidores de Potencia,DANIEL FERNANDEZ ALONSO
181,"Coral Garrido, del IES Padre Feijóo, gana la Olimpiada Asturiana de Geología",https://portalinvestigacion.uniovi.es/investigadores/2370664/detalle,SARA FERNANDEZ GARCIA,No especificado,,SARA FERNANDEZ GARCIA
181,"Coral Garrido, del IES Padre Feijóo, gana la Olimpiada Asturiana de Geología",https://portalinvestigacion.uniovi.es/investigadores/217416/detalle,JUAN JOSE GARCIA GONZALEZ,Filología Clásica y Románica,Grupo de Investigación en Estudios Clásicos,JUAN JOSE GARCIA GONZALEZ
181,"Coral Garrido, del IES Padre Feijóo, gana la Olimpiada Asturiana de Geología",https://portalinvestigacion.uniovi.es/investigadores/217414/detalle,ENOL GARCIA GONZALEZ,Informática,Metrología y Modelos,ENOL GARCIA GONZALEZ
181,"Coral Garrido, del IES Padre Feijóo, gana la Olimpiada Asturiana de Geología",https://portalinvestigacion.uniovi.es/investigadores/217015/detalle,SERGIO FERNANDEZ ALONSO,Estadística e Investigación Operativa y Didáctica de la Matemática,Modelización de la Incertidumbre y la Imprecisión en Teoría de la Decisión,SERGIO FERNANDEZ ALONSO
181,"Coral Garrido, del IES Padre Feijóo, gana la Olimpiada Asturiana de Geología",https://portalinvestigacion.uniovi.es/investigadores/1283427/detalle,SARA SUAREZ FERNANDEZ,Estadística e Investigación Operativa y Didáctica de la Matemática,Modelización de la Incertidumbre y la Imprecisión en Teoría de la Decisión,SARA SUAREZ FERNANDEZ
181,"Coral Garrido, del IES Padre Feijóo, gana la Olimpiada Asturiana de Geología",https://portalinvestigacion.uniovi.es/investigadores/218362/detalle,CESAR RODRIGUEZ GUTIERREZ,Economía,Grupo de Investigación en Economía Laboral,CESAR RODRIGUEZ GUTIERREZ
181,"Coral Garrido, del IES Padre Feijóo, gana la Olimpiada Asturiana de Geología",https://portalinvestigacion.uniovi.es/investigadores/218867/detalle,SARA FERNANDEZ FERNANDEZ,No especificado,,SARA FERNANDEZ FERNANDEZ
181,"Coral Garrido, del IES Padre Feijóo, gana la Olimpiada Asturiana de Geología",https://portalinvestigacion.uniovi.es/investigadores/2354615/detalle,CRISTINA GARCIA GONZALEZ,No especificado,,CRISTINA GARCIA GONZALEZ
181,"Coral Garrido, del IES Padre Feijóo, gana la Olimpiada Asturiana de Geología",https://portalinvestigacion.uniovi.es/investigadores/220003/detalle,JUAN ALFONSO FERNANDEZ GARCIA,Historia del Arte y Musicología,"Música, Danza y Estudios Culturales",JUAN ALFONSO FERNANDEZ GARCIA
181,"Coral Garrido, del IES Padre Feijóo, gana la Olimpiada Asturiana de Geología",https://portalinvestigacion.uniovi.es/investigadores/2355544/detalle,CLAUDIA GARCIA GONZALEZ,No especificado,,CLAUDIA GARCIA GONZALEZ
182,"El G-9 registra 9.673 inscripciones en el XIII Plan PTGAS 2026, que comienza este lunes 2 de marzo",https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,Derecho Público,Derechos Fundamentales y Constitución,IGNACIO VILLAVERDE MENENDEZ
183,La Universidad de Oviedo aprueba su Plan de Transformación Institucional para consolidar el Campus Europeo INGENIUM,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,Derecho Público,Derechos Fundamentales y Constitución,IGNACIO VILLAVERDE MENENDEZ
183,La Universidad de Oviedo aprueba su Plan de Transformación Institucional para consolidar el Campus Europeo INGENIUM,https://portalinvestigacion.uniovi.es/investigadores/218412/detalle,JESUS DANIEL SANTOS RODRIGUEZ,Explotación y Prospección de Minas,Grupo de Modelización Matemática Aplicada,JESUS DANIEL SANTOS RODRIGUEZ
184,Comunicado de la Universidad de Oviedo sobre las informaciones aparecidas en relación al traslado de la Facultad de Ciencias al futuro Campus de El Cristo,https://portalinvestigacion.uniovi.es/investigadores/2370717/detalle,EDUARDO FERNANDEZ ALONSO,Energía,Grupo de Ingeniería Fluidodinámica,EDUARDO FERNANDEZ ALONSO
186,La Universidad de Oviedo incorpora a su herbario más de 1.600 pliegos micológicos donados por el naturalista Alberto Román,https://portalinvestigacion.uniovi.es/investigadores/216992/detalle,EDUARDO CIRES RODRIGUEZ,Biología de Organismos y Sistemas,"Biodiversidad, Conservación y Filogeografía de Plantas Vasculares",EDUARDO CIRES RODRIGUEZ
186,La Universidad de Oviedo incorpora a su herbario más de 1.600 pliegos micológicos donados por el naturalista Alberto Román,https://portalinvestigacion.uniovi.es/investigadores/1116426/detalle,JOSE ANTONIO FERNANDEZ ALVAREZ,"Ingeniería Eléctrica, Electrónica, de Comunicaciones y de Sistemas (DIEECS)",Sistemas Electrónicos de Alimentación,JOSE ANTONIO FERNANDEZ ALVAREZ
